id,source_entity_id,destination_entity_id,amount,currency,occurred_at,reference,channel,metadata_json,created_at
c8769e1a-2d0b-4a91-bf8a-6040e56e4c3e,96ca926c-d8fb-4aff-a5d8-f70581d71f48,fc30192c-68d9-495a-9c84-f1d8f9e347dc,236264.56,NGN,2026-02-14T08:49:45+00:00,GRACE-TX-0000317,ussd,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-14T08:49:45+00:00
f5e55551-6dab-4402-8e98-35f02c0e38b1,4004fb1a-07fc-428d-8256-733d8b985276,eeebedde-8103-444a-8a7b-8845de1a46f4,525116.32,NGN,2026-02-14T08:59:08+00:00,GRACE-TX-0001254,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-14T08:59:08+00:00
6ba6a8a3-6c15-4783-863e-6074e15cfdf3,932362cd-b8b3-490d-bc21-e56a303775c2,93327f6f-4ae6-420a-bc58-11b9797619fe,463845.70,NGN,2026-02-14T09:20:53+00:00,GRACE-TX-0000636,pos,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-14T09:20:53+00:00
06baa976-c602-43e4-986f-fc20ebe9931d,165a32d0-2f59-4e70-97ac-9de094e3d5af,6ec54630-1843-46d3-ab32-224f45ad6d4f,146742.45,NGN,2026-02-14T09:36:21+00:00,GRACE-TX-0000822,web,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-14T09:36:21+00:00
0217df66-9f29-4463-8634-62b6107335c7,de8c13a7-d47c-4c30-9413-acb357b0cbcb,9c583c00-6317-49b3-b4da-2de399c3193b,250744.99,NGN,2026-02-14T09:56:46+00:00,GRACE-TX-0000062,transfer,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-14T09:56:46+00:00
7867cfce-cb9f-4f71-aaab-2fdb4619070d,b1707d4c-5f55-48ce-90f4-6cd2a4e4ade1,4ce6e1a0-5e0e-4fbc-bd7b-56cccd7a7860,201153.71,NGN,2026-02-14T10:03:03+00:00,GRACE-TX-0000719,web,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-14T10:03:03+00:00
d507debd-ec7d-4222-8c17-e9c8adb54830,a14c9372-b740-4686-bd7e-01293e2a4bac,c7cb6a8e-2e12-4fe9-9aa3-ecf21245ae32,539434.18,NGN,2026-02-14T10:34:50+00:00,GRACE-TX-0001934,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-14T10:34:50+00:00
dfadc8c5-3b67-4099-92fb-93de0df3acf7,2e7696a5-c443-4f1c-a3af-e27184b76bd4,c2e81758-4d5f-47ef-b209-1c3522de1b50,86754.58,NGN,2026-02-14T11:05:29+00:00,GRACE-TX-0001511,atm,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-14T11:05:29+00:00
d7c9d746-e0ee-4051-89d0-d2538bdf252b,25ce19ce-bffe-464c-ac44-acb0b28f0390,a44cb44f-95a8-41b5-b8f8-3227b1f5bae8,335644.33,NGN,2026-02-14T11:21:36+00:00,GRACE-TX-0001669,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-14T11:21:36+00:00
4844735c-963d-4978-bab4-ab46dd9eba45,661ad202-e65e-4770-bec5-a41056b32bfc,fbd4c860-d8b6-4128-9661-7527bf65178e,232461.63,NGN,2026-02-14T11:37:20+00:00,GRACE-TX-0001309,transfer,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-14T11:37:20+00:00
9c313921-a294-432e-95d3-7a59b2f01149,ea10bd94-8432-47bc-8e76-4ea93ebed07a,de1d4e55-6c90-44a0-9819-56df0b50a2b1,156386.10,NGN,2026-02-14T12:57:33+00:00,GRACE-TX-0000994,pos,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-14T12:57:33+00:00
f1ba4f22-d5d0-43ea-a6fc-119b37de1f02,5a67aac0-434d-45a7-b55a-c9297f5133df,d17156bc-be1b-4dd0-b41a-6b4974037415,482636.57,NGN,2026-02-14T13:31:09+00:00,GRACE-TX-0000711,pos,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-14T13:31:09+00:00
10961b07-5a45-4620-be0d-e794194d3d0a,f1ec6601-e294-4dfe-96a0-5732a36a8457,982c664a-424b-4716-b01d-1defbd1e1d05,758235.03,NGN,2026-02-14T13:38:11+00:00,GRACE-TX-0000552,transfer,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-14T13:38:11+00:00
1456d11b-bf83-4817-9acf-e07ab8d11dde,c94068ac-edc8-4b03-82a0-aa7984db0e6f,cebd27da-c7fd-4c7f-81da-c1f5f86cd129,90825.82,NGN,2026-02-14T15:40:11+00:00,GRACE-TX-0001185,web,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-14T15:40:11+00:00
559f1408-a856-4902-b9c2-ceaefdec5347,9185a92d-7b63-4bbe-8354-f6c8881b52ab,995944c7-a5ec-49f2-8c89-dd5eaeb66d79,189493.31,NGN,2026-02-14T18:51:01+00:00,GRACE-TX-0000442,pos,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-14T18:51:01+00:00
0e975aac-8964-4a61-bdb1-1bc42272e365,7b962e1a-6978-4d80-8b94-65932eb62768,3f571d38-70b3-4c86-8c94-5c54ae41b9ce,91033.46,NGN,2026-02-14T21:49:52+00:00,GRACE-TX-0001636,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-14T21:49:52+00:00
17f62c22-603b-4acb-a0c8-53226d9b2884,22f1db52-797c-42bd-8451-435d34165932,0a100ed0-861a-4f0e-b522-227ad4bf05e1,339737.86,NGN,2026-02-14T22:18:19+00:00,GRACE-TX-0001496,ussd,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-14T22:18:19+00:00
0c229d1a-9110-48b7-8064-24d9ee352741,1cf251cf-a3e6-4903-ae94-01824645800f,82abb222-13c8-4644-bca7-8ddc58367b01,284761.19,NGN,2026-02-14T23:24:55+00:00,GRACE-TX-0001951,pos,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-14T23:24:55+00:00
2e6c2f1b-3a00-4fe4-9baa-8b9e2fb0f4db,4553878c-1255-45f2-aaeb-e9fb523f3391,28ddc612-0518-4484-a86e-087142a6129a,825008.26,NGN,2026-02-15T00:00:26+00:00,GRACE-TX-0001882,web,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-15T00:00:26+00:00
88ce3274-3c23-4d1f-90bc-7a0c2b563293,48152a51-81d9-45db-8e58-274e246e50b2,cd455dbd-0490-441a-bb80-b33bcae7c5d4,107013.41,NGN,2026-02-15T01:19:47+00:00,GRACE-TX-0001405,atm,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-15T01:19:47+00:00
30e2ba97-0fcc-4d4c-8856-b3bc17c59cf9,39e58bcf-d210-4010-b872-32d3a3eb243a,e3895b3f-fb0a-4594-bf5d-8b8681965bd0,806507.96,NGN,2026-02-15T01:54:54+00:00,GRACE-TX-0001386,atm,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-15T01:54:54+00:00
b92d59f0-b91e-46cc-9b47-e785d087e57e,d3f0581e-bf2c-478e-9f90-4c07a89a1bc3,6ca16815-83b3-4fae-bd42-91bd2d496c7b,67032.68,NGN,2026-02-15T02:53:11+00:00,GRACE-TX-0000768,transfer,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-15T02:53:11+00:00
3dd0fcde-27d1-4426-951c-387944ffed9a,a9f88de9-5116-45a0-8033-205d34370aa6,f889f504-1bd0-4213-85a5-80310c288e55,241403.28,NGN,2026-02-15T04:42:25+00:00,GRACE-TX-0001662,mobile_app,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-15T04:42:25+00:00
2bb19251-50f5-466c-8c80-d4b3ffddfea4,c35d0860-5b61-4713-a801-375f9063e210,e3895b3f-fb0a-4594-bf5d-8b8681965bd0,143770.95,NGN,2026-02-15T05:42:23+00:00,GRACE-TX-0000167,ussd,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-15T05:42:23+00:00
f69556f7-71b5-4a3c-850a-2ea81140204e,1398bc97-5679-448c-847f-b7b18bfa05a1,dfd13a4a-ddbe-4817-8a95-d91210693777,269068.98,NGN,2026-02-15T05:45:57+00:00,GRACE-TX-0001252,transfer,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-15T05:45:57+00:00
c7f31be3-7ffd-482a-a531-6cf127ce8b9d,76cd1ed7-5da3-40cf-8d9b-45339e0799a1,5ef0457a-d0ad-4d34-bd12-79ab0b523cb3,183371.89,NGN,2026-02-15T06:38:58+00:00,GRACE-TX-0001562,pos,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-15T06:38:58+00:00
a3a32d26-1868-4f24-958b-e2d8031e5f3a,49b88198-d178-424e-9da4-108a73e1f92a,2d02dcd9-2b9f-4402-afd4-2b6670b46564,132338.19,NGN,2026-02-15T07:09:18+00:00,GRACE-TX-0001268,ussd,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-15T07:09:18+00:00
1298949a-60aa-4906-b5f6-2dceea1d1622,547af854-6786-4f3c-ada7-e2f8879d1bce,c6d1bc6e-bd3f-4e58-8484-9fe9a6ca06a9,344964.87,NGN,2026-02-15T07:17:13+00:00,GRACE-TX-0001390,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-15T07:17:13+00:00
701d9534-8f64-46e0-b5b1-bc5fc772ad7c,b3c34b85-1ca2-49ca-a690-e53582a60425,ad0c99b9-757d-40bf-a564-b68437cf9135,350277.14,NGN,2026-02-15T07:29:30+00:00,GRACE-TX-0001782,ussd,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-15T07:29:30+00:00
0f4db0dc-bf20-4da8-8e17-c088b6706001,7d8b5982-09de-48df-9a26-9beff5b55da8,8fa13911-7a32-4c35-be19-a89ccb11a084,116112.38,NGN,2026-02-15T08:49:47+00:00,GRACE-TX-0001794,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-15T08:49:47+00:00
7d82d7c2-af0f-4e1f-aa19-c2e0bcfebbd2,2fe812ff-14c4-4d82-92a8-b7f157d7d2c5,4fd46366-9f42-4069-9fdf-80f37748e5b0,495207.49,NGN,2026-02-15T09:04:26+00:00,GRACE-TX-0000476,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-15T09:04:26+00:00
a1c50e2a-d16f-4952-ada5-df925cfdde7c,94838754-b924-47ca-99de-4bedf50c98c7,d90bdf11-fc13-4d49-89e0-08ec4c277892,303600.44,NGN,2026-02-15T09:30:14+00:00,GRACE-TX-0001857,agent_bank,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-15T09:30:14+00:00
45af694c-b20a-429d-829c-4cb23c95181e,caadaf8d-c25c-4f1a-8335-286d024e6485,7858549d-2563-4b6e-bc50-96213ab0fc77,431623.41,NGN,2026-02-15T11:32:13+00:00,GRACE-TX-0001868,ussd,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-15T11:32:13+00:00
87bb2a1f-548a-4ada-aa15-a6f8e7a36a37,88ea7fb5-c7c7-4427-b5f1-285ea45f2b89,d2ab3dc0-64b8-4006-8460-8f9c95906daf,348606.85,NGN,2026-02-15T12:31:14+00:00,GRACE-TX-0000881,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-15T12:31:14+00:00
971f61ac-263f-472e-9ed1-c3bb09409227,6fd94482-7f08-4296-a3d4-b191614701dd,c520adba-c70c-44ef-94d6-a5b6aaba5136,263234.41,NGN,2026-02-15T12:44:34+00:00,GRACE-TX-0000377,agent_bank,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-15T12:44:34+00:00
58f9e9f7-9584-44cc-a797-82a68ff0a371,0ae34457-4553-4f54-827f-78e6c0b43652,6f3080a2-e137-42cc-9b59-b986b2850aab,269481.41,NGN,2026-02-15T13:47:02+00:00,GRACE-TX-0001894,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-15T13:47:02+00:00
04a74bc7-1d45-4c78-9bbd-e714770b6765,8a956575-0a94-4e88-b45f-6e01ec5331d4,92d42ad9-115c-40dd-979a-8725c2e50627,359115.45,NGN,2026-02-15T14:01:10+00:00,GRACE-TX-0000202,ussd,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-15T14:01:10+00:00
d30dfde5-52e4-4c36-90c9-ba7b8bc83a5e,b965bce1-6581-474d-90ae-0f89f8baeef7,d90bdf11-fc13-4d49-89e0-08ec4c277892,573753.83,NGN,2026-02-15T14:10:03+00:00,GRACE-TX-0000413,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-15T14:10:03+00:00
659d1477-87ad-4379-82f3-fb18cb5a0af2,c520adba-c70c-44ef-94d6-a5b6aaba5136,55c4240c-9a5e-4af9-b914-48c256d43843,709476.85,NGN,2026-02-15T15:49:58+00:00,GRACE-TX-0001533,web,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-15T15:49:58+00:00
bc2a72a9-ae1c-491b-9c2c-d869f1a2d8a6,a6eed354-5840-42e2-977c-01a8f0ee8c94,b0b42769-9d0d-4561-a15d-c4098914be52,600213.69,NGN,2026-02-15T16:12:44+00:00,GRACE-TX-0001820,atm,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-15T16:12:44+00:00
9b64265a-3169-4ab8-8fdc-bcc2ff37b448,c3688054-8381-4833-95b7-f413b82627e2,e3442ffb-ae07-47c3-8cdd-82c5c4766c18,44932.32,NGN,2026-02-15T18:00:51+00:00,GRACE-TX-0000703,transfer,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-15T18:00:51+00:00
db18da3f-be30-4aaa-b265-1e58be369cc2,768ad7c8-dc61-4fbc-ab4f-247ba72df91f,85e19d79-75d6-47e5-b629-1b241147236d,243225.71,NGN,2026-02-15T21:19:36+00:00,GRACE-TX-0001151,ussd,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-15T21:19:36+00:00
2cbd1f86-d0e3-4309-8369-c041996818e5,facc44de-7e32-4d93-b20c-cbfb390dba40,f07ae5de-256a-4552-846f-34a4a92aacd7,894424.16,NGN,2026-02-15T21:20:11+00:00,GRACE-TX-0001031,pos,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-15T21:20:11+00:00
24b0d4cd-d03f-49b9-b484-10bca01613fd,93327f6f-4ae6-420a-bc58-11b9797619fe,8e55f38c-b93b-49af-892e-e37e7b2a5b95,478951.40,NGN,2026-02-15T21:49:27+00:00,GRACE-TX-0001092,agent_bank,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-15T21:49:27+00:00
48d856d7-f1fb-4364-8fd6-80a0a5365692,33743720-a90e-4295-874a-bf7e98622da0,4225627d-e6d4-4b39-a883-ea78eabbf4e3,345854.47,NGN,2026-02-16T04:52:16+00:00,GRACE-TX-0000645,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-16T04:52:16+00:00
991389c4-e3e5-460a-9ff1-38c4503861bd,50e85a53-940b-4322-b063-63b7166cfd9b,3fce6692-e8ba-4e87-9775-a14550b0ba99,654028.61,NGN,2026-02-16T05:16:58+00:00,GRACE-TX-0001487,agent_bank,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-16T05:16:58+00:00
4a0e0fa9-0bf6-48c7-80c5-03d2f5887040,32605c9c-0ea7-409f-801e-c9526cf720da,2cd1873a-254b-4bf2-8d0b-f48c226ef29a,731998.28,NGN,2026-02-16T07:36:11+00:00,GRACE-TX-0000045,web,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-16T07:36:11+00:00
6b0b21aa-20ed-4596-8681-037c169a5897,a9f88de9-5116-45a0-8033-205d34370aa6,6feb6e49-9bb9-4811-b907-8f7b242a99e3,417947.78,NGN,2026-02-16T14:05:31+00:00,GRACE-TX-0000510,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-16T14:05:31+00:00
d9bd2ae8-1563-4c07-a876-0ded0dcece18,8bab239f-077c-4c8d-bfb2-e00586beb4bc,a736cb26-a052-4a9f-910a-9f990628d1a6,290734.83,NGN,2026-02-16T14:11:22+00:00,GRACE-TX-0001212,agent_bank,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-16T14:11:22+00:00
9773c382-8599-4a4e-a3b5-df5b9a26c8de,754cd743-a096-491e-9937-774d28ec23d3,68d6b77f-b681-4e2e-b567-b355e6a3a768,528301.81,NGN,2026-02-16T14:50:28+00:00,GRACE-TX-0001230,mobile_app,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-16T14:50:28+00:00
2ebe329a-7fe0-4244-b550-9dc87ef46841,fd46a1ac-4289-4910-ad78-6f4f89627ce9,d17156bc-be1b-4dd0-b41a-6b4974037415,732552.78,NGN,2026-02-16T15:14:49+00:00,GRACE-TX-0001343,atm,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-16T15:14:49+00:00
93b74281-2c63-455e-9ca4-eaeace353310,852fd7e3-ac29-40c0-964b-c8b9c1d29f6e,fa62385e-9ad2-4690-b425-4da0b413b723,397174.35,NGN,2026-02-16T15:27:19+00:00,GRACE-TX-0000113,mobile_app,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-16T15:27:19+00:00
57a7cd70-aad2-4054-947e-29430e410883,ab6fd45a-18ff-424b-b655-1ca779168baf,92d42ad9-115c-40dd-979a-8725c2e50627,391252.24,NGN,2026-02-16T15:36:33+00:00,GRACE-TX-0000327,web,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-16T15:36:33+00:00
64307db7-d6ac-49d1-ba23-a4318c839248,2c56455b-5858-4c91-a025-468d293bd94b,df81a5dc-be5f-4739-a5ae-b97ea19af513,145088.93,NGN,2026-02-16T16:59:00+00:00,GRACE-TX-0000474,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-16T16:59:00+00:00
2ece6961-0e7a-4b82-bbce-74db27c153c7,ebd90ede-0593-4292-8ff9-c3b0218e9a5c,8c33a074-a369-4262-9158-3152b65ab27d,222565.60,NGN,2026-02-16T17:34:55+00:00,GRACE-TX-0000808,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-16T17:34:55+00:00
7f35ec94-d4e2-4951-ba6f-8df8e28622cd,ee9b25a2-0e20-4c15-8c94-ec53bce297ae,45cc05b6-64bf-4619-b3b0-61148808bc14,213077.87,NGN,2026-02-16T18:37:02+00:00,GRACE-TX-0001037,agent_bank,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-16T18:37:02+00:00
939a6a4e-54ff-4ff7-a615-dcdff0b5d8c7,1363956b-fd1e-4311-94e6-cff5a7a74e9c,b33db6a9-f3fd-4fb6-b04a-11f03755579a,294267.44,NGN,2026-02-16T21:37:44+00:00,GRACE-TX-0001827,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-16T21:37:44+00:00
c2a3a2a1-a9a8-4d91-8545-305091c4f789,cf511220-70bc-4cb1-a4b1-2e0efa073bca,d5e73a50-9842-4bfb-bc67-0a25653c1821,544555.08,NGN,2026-02-16T21:37:53+00:00,GRACE-TX-0001516,agent_bank,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-16T21:37:53+00:00
3a1e28fd-da0a-4d71-86f4-3daae875308a,eee1b4b1-c056-4153-8c98-f4f6eae0dddd,93320d21-3fb1-412a-99a8-4272b56bc24c,498719.86,NGN,2026-02-16T21:37:58+00:00,GRACE-TX-0000397,agent_bank,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-16T21:37:58+00:00
8a9e0323-6d05-4b4d-a734-a18cbfe26886,3fe791ad-f098-4306-8ab5-c845e2eee29d,634a4acc-18b9-4e30-ae88-c66916c0e504,370888.62,NGN,2026-02-16T23:51:27+00:00,GRACE-TX-0000050,transfer,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Kano""}",2026-02-16T23:51:27+00:00
30a58c66-7458-4e60-bca2-c7a1609e5f99,8daef7f1-9b81-4704-b730-79bb9dc9bc49,528549c8-a807-4d4a-96e9-433042306677,359807.00,NGN,2026-02-17T00:15:29+00:00,GRACE-TX-0000301,ussd,"{""purpose"": ""cash_deposit"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-17T00:15:29+00:00
be974820-c5e4-40b0-9af7-8c0433758103,29f51aec-6388-4790-908e-98648975ad7e,77f5f64f-7e0f-4657-b0c1-8de73c9c4140,247854.17,NGN,2026-02-17T01:07:50+00:00,GRACE-TX-0000051,agent_bank,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-17T01:07:50+00:00
08c4c418-418b-4039-9257-1ebdc93035a6,25e4f9c7-799e-4bf6-989d-326e9b56e04f,5f59f4fa-8ddd-437f-af03-4ff5b58f50e6,433461.73,NGN,2026-02-17T01:38:47+00:00,GRACE-TX-0001299,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-17T01:38:47+00:00
78891ba6-49f0-40a5-84c6-5de50263dda3,718c3161-e8f3-46e6-8ea1-035480f03de6,5b23119c-06c1-4e18-bd51-b448d2a726de,219589.96,NGN,2026-02-17T02:02:51+00:00,GRACE-TX-0000672,mobile_app,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-17T02:02:51+00:00
d72b4c23-1daf-4a23-b85d-3645fb5e7243,dae29223-4cf0-4824-9230-be0c40bac5e3,8c33a074-a369-4262-9158-3152b65ab27d,443001.36,NGN,2026-02-17T02:14:21+00:00,GRACE-TX-0001257,atm,"{""purpose"": ""inventory"", ""pattern_tag"": """", ""location"": ""Kaduna""}",2026-02-17T02:14:21+00:00
2e864794-526d-4eed-ac50-017a6101347d,fdeef668-c8fc-43ad-aada-96cbd9f818b6,a7360820-a56c-4019-ab66-75ea736b0f31,98588.03,NGN,2026-02-17T02:50:42+00:00,GRACE-TX-0001526,atm,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Oyo""}",2026-02-17T02:50:42+00:00
7872af11-aee5-46da-bb81-6f4c82a5c788,c4a19b47-b2d0-4664-b2ef-abfaf4f3f604,9852b91c-250f-4fa9-9791-71c17d88f8ef,290333.05,NGN,2026-02-17T06:34:16+00:00,GRACE-TX-0000240,ussd,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-17T06:34:16+00:00
6315b012-9794-4999-883e-90e97eaa6b3f,2e4c5b12-eba6-44a0-ab05-89316228b818,613dc283-77a5-42ec-97dd-c4c166b6555f,311634.20,NGN,2026-02-17T06:53:05+00:00,GRACE-TX-0001435,transfer,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-17T06:53:05+00:00
3f36a248-4c57-4a31-8b5f-02d2d19bad79,75334f71-16ef-490e-9598-cd915c9f4979,9e07de7b-9c6d-4c7e-bfd7-2aeeecb46058,48250.10,NGN,2026-02-17T07:51:33+00:00,GRACE-TX-0001155,web,"{""purpose"": ""transfer"", ""pattern_tag"": """", ""location"": ""Ogun""}",2026-02-17T07:51:33+00:00
64c87bf3-c2be-4612-ba0d-0d09e267797e,a046864c-79d7-415d-813b-c6cb3107ed43,36b923e9-645f-45b0-be79-09c6ce0bcefe,181691.68,NGN,2026-02-17T07:57:18+00:00,GRACE-TX-0001766,mobile_app,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Abuja""}",2026-02-17T07:57:18+00:00
18744de0-f477-4ebe-8e1c-fec079c558ec,25ce19ce-bffe-464c-ac44-acb0b28f0390,76cd1ed7-5da3-40cf-8d9b-45339e0799a1,819490.49,NGN,2026-02-17T10:49:32+00:00,GRACE-TX-0000848,web,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Lagos""}",2026-02-17T10:49:32+00:00
e02081ae-4ad3-479c-aac1-10247ababd82,547af854-6786-4f3c-ada7-e2f8879d1bce,9c583c00-6317-49b3-b4da-2de399c3193b,372566.40,NGN,2026-02-17T10:53:28+00:00,GRACE-TX-0001265,agent_bank,"{""purpose"": ""supplier_payment"", ""pattern_tag"": """", ""location"": ""Rivers""}",2026-02-17T10:53:28+00:00
e2be754b-38e2-467e-9baf-f28dec300195,025a5b83-25a1-45db-93ea-cac92d40d548,c4485265-dbf2-4d83-a9eb-cc306428f1f7,268153.05,NGN,2026-02-17T11:28:32+00:00,GRACE-TX-0001847,transfer,"{""purpose"": ""salary"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-17T11:28:32+00:00
4a17ea68-765c-4979-be07-aa633194ee70,c6d1bc6e-bd3f-4e58-8484-9fe9a6ca06a9,165a32d0-2f59-4e70-97ac-9de094e3d5af,563509.09,NGN,2026-02-17T11:37:37+00:00,GRACE-TX-0001380,web,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Enugu""}",2026-02-17T11:37:37+00:00
5d1dfeb8-9edf-4353-b299-9a2fd694496c,65cd9093-def7-4843-8ee8-5fcf29245e08,a9f88de9-5116-45a0-8033-205d34370aa6,208214.21,NGN,2026-02-17T12:10:17+00:00,GRACE-TX-0001360,atm,"{""purpose"": ""invoice_payment"", ""pattern_tag"": """", ""location"": ""Anambra""}",2026-02-17T12:10:17+00:00
2a4289e5-de06-4124-947a-64b46339be3b,b2d02019-0fab-4262-a2f7-e0fbbb146117,29f51aec-6388-4790-908e-98648975ad7e,55338.28,NGN,2026-02-17T12:55:54+00:00,GRACE-TX-0001743,agent_bank,"{""purpose"": ""agent_settlement"", ""pattern_tag"": """", ""location"": ""Delta""}",2026-02-17T12:55:54+00:00
